t_seconds,strip,ink,occluded
2565.0,1,0.16591,0
2565.0,2,0.19201,1
2565.0,3,0.17763,1
2565.0,4,0.12482,1
2565.0,5,0.12922,1
2565.0,6,0.09029,1
2565.0,7,0.07555,1
2570.0,0,0.17682,1
2570.0,1,0.15982,0
2570.0,2,0.18013,1
2570.0,3,0.15872,1
2570.0,4,0.11271,1
2570.0,5,0.12443,1
2570.0,6,0.12948,1
2570.0,7,0.04414,1
2575.0,0,0.14628,1
2575.0,1,0.16839,1
2575.0,2,0.19023,1
2575.0,3,0.18865,1
2575.0,4,0.15659,1
2575.0,5,0.12646,1
2575.0,6,0.0887,1
2575.0,7,0.07388,1
2580.0,0,0.15339,1
2580.0,1,0.17266,1
2580.0,2,0.19151,1
2580.0,3,0.18151,1
2580.0,4,0.13057,1
2580.0,5,0.13698,1
2580.0,6,0.12797,1
2580.0,7,0.05065,1
2585.0,0,0.17003,1
2585.0,1,0.14654,1
2585.0,2,0.16107,1
2585.0,3,0.10615,1
2585.0,4,0.13443,1
2585.0,5,0.10831,1
2585.0,6,0.03083,0
2585.0,7,0.07667,1
2590.0,0,0.07091,0
2590.0,1,0.05357,0
2590.0,2,0.03354,0
2590.0,3,0.04904,1
2590.0,4,0.0375,1
2590.0,5,0.00576,1
2590.0,6,0.02565,1
2590.0,7,0.04971,1
2595.0,0,0.13208,0
2595.0,1,0.16914,1
2595.0,2,0.05547,1
2595.0,3,0.08081,0
2595.0,4,0.07586,0
2595.0,5,0.14146,1
2595.0,6,0.09474,1
2595.0,7,0.09516,1
2600.0,0,0.13255,0
2600.0,1,0.17586,0
2600.0,2,0.16091,0
2600.0,3,0.16094,1
2600.0,4,0.12078,1
2600.0,5,0.06659,1
2600.0,6,0.0974,1
2600.0,7,0.12279,1
2605.0,0,0.13841,0
2605.0,1,0.17698,0
2605.0,2,0.15865,0
2605.0,3,0.15193,0
2605.0,4,0.13255,1
2605.0,5,0.1076,1
2605.0,6,0.08352,1
2605.0,7,0.10451,1
2610.0,0,0.14026,0
2610.0,1,0.2018,0
2610.0,2,0.17982,1
2610.0,3,0.08466,1
2610.0,4,0.07604,0
2610.0,5,0.18409,1
2610.0,6,0.09607,1
2610.0,7,0.12594,1
2615.0,0,0.16432,1
2615.0,1,0.09911,1
2615.0,2,0.10826,1
2615.0,3,0.13089,1
2615.0,4,0.09305,1
2615.0,5,0.0888,1
2615.0,6,0.09047,1
2615.0,7,0.09492,1
2620.0,0,0.19068,1
2620.0,1,0.11937,1
2620.0,2,0.1274,1
2620.0,3,0.15513,1
2620.0,4,0.10612,1
2620.0,5,0.1162,1
2620.0,6,0.11089,1
2620.0,7,0.11966,1
2625.0,0,0.18708,0
2625.0,1,0.125,0
2625.0,2,0.13148,0
2625.0,3,0.13812,0
2625.0,4,0.10609,1
2625.0,5,0.08307,1
2625.0,6,0.11216,0
2625.0,7,0.18242,1
2630.0,0,0.12995,0
2630.0,1,0.08826,0
2630.0,2,0.09456,0
2630.0,3,0.0825,0
2630.0,4,0.07898,0
2630.0,5,0.08802,0
2630.0,6,0.10529,0
2630.0,7,0.12174,1
2635.0,0,0.18086,0
2635.0,1,0.12698,0
2635.0,2,0.12953,0
2635.0,3,0.13432,0
2635.0,4,0.09146,1
2635.0,5,0.07904,1
2635.0,6,0.14654,1
2635.0,7,0.10984,1
2640.0,0,0.18789,1
2640.0,1,0.11867,1
2640.0,2,0.12779,1
2640.0,3,0.15109,1
2640.0,4,0.11273,1
2640.0,5,0.11195,1
2640.0,6,0.11359,1
2640.0,7,0.1182,1
2645.0,0,0.18542,0
2645.0,1,0.12802,0
2645.0,2,0.12826,0
2645.0,3,0.12755,0
2645.0,4,0.14273,0
2645.0,5,0.11451,1
2645.0,6,0.13833,1
2645.0,7,0.1062,1
2650.0,0,0.12089,0
2650.0,1,0.10237,0
2650.0,2,0.10635,0
2650.0,3,0.05633,1
2650.0,4,0.05286,0
2650.0,5,0.05057,0
2650.0,6,0.04547,0
2650.0,7,0.05794,1
2655.0,0,0.1532,0
2655.0,1,0.1219,0
2655.0,2,0.14573,0
2655.0,3,0.12711,0
2655.0,4,0.16565,1
2655.0,5,0.07365,1
2655.0,6,0.0968,1
2655.0,7,0.07938,1
2660.0,0,0.16068,0
2660.0,1,0.13112,0
2660.0,2,0.13229,0
2660.0,3,0.14813,0
2660.0,4,0.14742,0
2660.0,5,0.16992,1
2660.0,6,0.08518,1
2660.0,7,0.10531,1
2665.0,0,0.12365,0
2665.0,1,0.17487,0
2665.0,2,0.15185,0
2665.0,3,0.15523,0
2665.0,4,0.12635,0
2665.0,5,0.12586,0
2665.0,6,0.12016,0
2665.0,7,0.14555,0
2670.0,0,0.13229,1
2670.0,1,0.18385,1
2670.0,2,0.20344,1
2670.0,3,0.17445,1
2670.0,4,0.1506,1
2670.0,5,0.14758,0
2670.0,6,0.15549,0
2670.0,7,0.14219,0
2675.0,0,0.14701,1
2675.0,1,0.0963,1
2675.0,2,0.08945,1
2675.0,3,0.07125,1
2675.0,4,0.07828,1
2675.0,5,0.05862,1
2675.0,6,0.06586,1
2675.0,7,0.06432,1
2680.0,0,0.09279,1
2680.0,1,0.06724,1
2680.0,2,0.08016,1
2680.0,3,0.04643,1
2680.0,4,0.09294,1
2680.0,5,0.09174,1
2680.0,6,0.07844,1
2680.0,7,0.10107,1
2685.0,0,0.09979,0
2685.0,1,0.07807,1
2685.0,2,0.12104,1
2685.0,3,0.13211,1
2685.0,4,0.09904,1
2685.0,5,0.10896,1
2685.0,6,0.16216,1
2685.0,7,0.20036,1
2690.0,0,0.1018,0
2690.0,1,0.07299,0
2690.0,2,0.13036,1
2690.0,3,0.13404,1
2690.0,4,0.09758,1
2690.0,5,0.11602,1
2690.0,6,0.15339,1
2690.0,7,0.19909,1
2695.0,0,0.09154,0
2695.0,1,0.06026,1
2695.0,2,0.10773,0
2695.0,3,0.13232,0
2695.0,4,0.14375,0
2695.0,5,0.14956,0
2695.0,6,0.09375,0
2695.0,7,0.07664,0
2700.0,0,0.09544,0
2700.0,1,0.08336,1
2700.0,2,0.06003,0
2700.0,3,0.17594,1
2700.0,4,0.15036,0
2700.0,5,0.14128,0
2700.0,6,0.10617,0
2700.0,7,0.08273,0
2705.0,0,0.09594,0
2705.0,1,0.11227,1
2705.0,2,0.06984,0
2705.0,3,0.11919,0
2705.0,4,0.11576,1
2705.0,5,0.16073,0
2705.0,6,0.1056,0
2705.0,7,0.08383,0
2710.0,0,0.09755,0
2710.0,1,0.10115,1
2710.0,2,0.05794,0
2710.0,3,0.15971,0
2710.0,4,0.16956,0
2710.0,5,0.15148,0
2710.0,6,0.10964,0
2710.0,7,0.08237,0
2715.0,0,0.08146,0
2715.0,1,0.09206,1
2715.0,2,0.07115,0
2715.0,3,0.15768,0
2715.0,4,0.16372,0
2715.0,5,0.15115,0
2715.0,6,0.11784,0
2715.0,7,0.08349,0
2720.0,0,0.10773,1
2720.0,1,0.13427,1
2720.0,2,0.08258,0
2720.0,3,0.15617,0
2720.0,4,0.16318,0
2720.0,5,0.14977,0
2720.0,6,0.11753,0
2720.0,7,0.07904,0
2725.0,0,0.10023,0
2725.0,1,0.08888,1
2725.0,2,0.08615,1
2725.0,3,0.15529,0
2725.0,4,0.16362,0
2725.0,5,0.15211,0
2725.0,6,0.11643,0
2725.0,7,0.07857,0
2730.0,0,0.09534,0
2730.0,1,0.11307,1
2730.0,2,0.0676,0
2730.0,3,0.15727,0
2730.0,4,0.15982,0
2730.0,5,0.07378,1
2730.0,6,0.03885,1
2730.0,7,0.08151,0
2735.0,0,0.14313,0
2735.0,1,0.1544,0
2735.0,2,0.14997,0
2735.0,3,0.15188,0
2735.0,4,0.10396,0
2735.0,5,0.10396,1
2735.0,6,0.11409,1
2735.0,7,0.09232,0
2740.0,0,0.14354,0
2740.0,1,0.15339,0
2740.0,2,0.15672,0
2740.0,3,0.11818,1
2740.0,4,0.09036,0
2740.0,5,0.0731,0
2740.0,6,0.07539,0
2740.0,7,0.08076,0
2745.0,0,0.17964,1
2745.0,1,0.10617,0
2745.0,2,0.1488,0
2745.0,3,0.15812,0
2745.0,4,0.12779,1
2745.0,5,0.04714,1
2745.0,6,0.06393,0
2745.0,7,0.08885,0
2750.0,0,0.14479,0
2750.0,1,0.15549,0
2750.0,2,0.14576,0
2750.0,3,0.15115,0
2750.0,4,0.09563,0
2750.0,5,0.09591,0
2750.0,6,0.05615,1
2750.0,7,0.05792,1
2755.0,0,0.16016,0
2755.0,1,0.09557,0
2755.0,2,0.07664,0
2755.0,3,0.08219,0
2755.0,4,0.06622,0
2755.0,5,0.05245,0
2755.0,6,0.04786,1
2755.0,7,0.07312,1
2760.0,0,0.14214,1
2760.0,1,0.13367,0
2760.0,2,0.16576,0
2760.0,3,0.14216,0
2760.0,4,0.07216,0
2760.0,5,0.04143,0
2760.0,6,0.0376,1
2760.0,7,0.06919,0
2765.0,0,0.09612,1
2765.0,1,0.12286,1
2765.0,2,0.13227,0
2765.0,3,0.14456,0
2765.0,4,0.15776,0
2765.0,5,0.15185,0
2765.0,6,0.10305,0
2765.0,7,0.10419,0
2770.0,0,0.09076,1
2770.0,1,0.13432,1
2770.0,2,0.11258,0
2770.0,3,0.1506,0
2770.0,4,0.15794,0
2770.0,5,0.15305,0
2770.0,6,0.09966,0
2770.0,7,0.10023,0
2775.0,0,0.11596,1
2775.0,1,0.18862,1
2775.0,2,0.11089,0
2775.0,3,0.14375,0
2775.0,4,0.15341,0
2775.0,5,0.14552,0
2775.0,6,0.09414,0
2775.0,7,0.08565,0
2780.0,0,0.10789,1
2780.0,1,0.18424,1
2780.0,2,0.11237,0
2780.0,3,0.14701,0
2780.0,4,0.15591,0
2780.0,5,0.14661,0
2780.0,6,0.09333,0
2780.0,7,0.085,0
2785.0,0,0.07586,1
2785.0,1,0.13,1
2785.0,2,0.14333,1
2785.0,3,0.15313,1
2785.0,4,0.15333,0
2785.0,5,0.14443,0
2785.0,6,0.09086,0
2785.0,7,0.08409,0
2790.0,0,0.07729,1
2790.0,1,0.09911,1
2790.0,2,0.14232,1
2790.0,3,0.17385,1
2790.0,4,0.15255,0
2790.0,5,0.14409,0
2790.0,6,0.09201,0
2790.0,7,0.08615,0
2795.0,0,0.09677,1
2795.0,1,0.14099,1
2795.0,2,0.10156,0
2795.0,3,0.14669,0
2795.0,4,0.15464,0
2795.0,5,0.14549,0
2795.0,6,0.09214,0
2795.0,7,0.08797,0
2800.0,0,0.09958,1
2800.0,1,0.08904,1
2800.0,2,0.1199,1
2800.0,3,0.15036,0
2800.0,4,0.15341,0
2800.0,5,0.14573,0
2800.0,6,0.09281,0
2800.0,7,0.08708,0
2805.0,0,0.07677,1
2805.0,1,0.10536,1
2805.0,2,0.08161,0
2805.0,3,0.15901,0
2805.0,4,0.15266,0
2805.0,5,0.14401,0
2805.0,6,0.09339,0
2805.0,7,0.08719,0
2810.0,0,0.07594,1
2810.0,1,0.13583,1
2810.0,2,0.06141,0
2810.0,3,0.16302,1
2810.0,4,0.17208,0
2810.0,5,0.14339,0
2810.0,6,0.09284,0
2810.0,7,0.0849,0
2815.0,0,0.08018,1
2815.0,1,0.0725,1
2815.0,2,0.08885,1
2815.0,3,0.14807,0
2815.0,4,0.16159,0
2815.0,5,0.14102,0
2815.0,6,0.09521,0
2815.0,7,0.08682,0
2820.0,0,0.0826,0
2820.0,1,0.06685,1
2820.0,2,0.10846,1
2820.0,3,0.11828,1
2820.0,4,0.07633,1
2820.0,5,0.11875,1
2820.0,6,0.13833,1
2820.0,7,0.1793,1
2825.0,0,0.11289,1
2825.0,1,0.11964,1
2825.0,2,0.09669,0
2825.0,3,0.14753,0
2825.0,4,0.15682,0
2825.0,5,0.1443,0
2825.0,6,0.09453,0
2825.0,7,0.08883,0
2830.0,0,0.08737,1
2830.0,1,0.09846,1
2830.0,2,0.12182,1
2830.0,3,0.15896,1
2830.0,4,0.15474,0
2830.0,5,0.14271,0
2830.0,6,0.09534,0
2830.0,7,0.08685,0
2835.0,0,0.07872,1
2835.0,1,0.12443,1
2835.0,2,0.11646,0
2835.0,3,0.08039,1
2835.0,4,0.15945,0
2835.0,5,0.1456,0
2835.0,6,0.09279,0
2835.0,7,0.08643,0
2840.0,0,0.11182,1
2840.0,1,0.12714,1
2840.0,2,0.09635,0
2840.0,3,0.14815,0
2840.0,4,0.15953,0
2840.0,5,0.14456,0
2840.0,6,0.09461,0
2840.0,7,0.08714,0
2845.0,0,0.09086,1
2845.0,1,0.16589,1
2845.0,2,0.09698,0
2845.0,3,0.14839,0
2845.0,4,0.15992,0
2845.0,5,0.14417,0
2845.0,6,0.0951,0
2845.0,7,0.08836,0
2850.0,0,0.17089,1
2850.0,1,0.12974,1
2850.0,2,0.09807,0
2850.0,3,0.14789,0
2850.0,4,0.16203,0
2850.0,5,0.14547,0
2850.0,6,0.09719,0
2850.0,7,0.09013,0
2855.0,0,0.10273,1
2855.0,1,0.14911,1
2855.0,2,0.09909,0
2855.0,3,0.1469,0
2855.0,4,0.16164,0
2855.0,5,0.1463,0
2855.0,6,0.09612,0
2855.0,7,0.08833,0
2860.0,0,0.08245,1
2860.0,1,0.15802,1
2860.0,2,0.17966,1
2860.0,3,0.14732,0
2860.0,4,0.15927,0
2860.0,5,0.14513,0
2860.0,6,0.09659,0
2860.0,7,0.08917,0
2865.0,0,0.0857,1
2865.0,1,0.07451,1
2865.0,2,0.10562,0
2865.0,3,0.14721,0
2865.0,4,0.15888,0
2865.0,5,0.14427,0
2865.0,6,0.0957,0
2865.0,7,0.08786,0
2870.0,0,0.07648,1
2870.0,1,0.10951,1
2870.0,2,0.06133,1
2870.0,3,0.14589,0
2870.0,4,0.15438,0
2870.0,5,0.14216,0
2870.0,6,0.09398,0
2870.0,7,0.08604,0
2875.0,0,0.08273,1
2875.0,1,0.11063,1
2875.0,2,0.10339,1
2875.0,3,0.16656,0
2875.0,4,0.15792,0
2875.0,5,0.14375,0
2875.0,6,0.09326,0
2875.0,7,0.08763,0
2880.0,0,0.16388,1
2880.0,1,0.1194,1
2880.0,2,0.10034,0
2880.0,3,0.14711,0
2880.0,4,0.15143,0
2880.0,5,0.14529,0
2880.0,6,0.09438,0
2880.0,7,0.08659,0
2885.0,0,0.06195,0
2885.0,1,0.1249,1
2885.0,2,0.10672,1
2885.0,3,0.15349,0
2885.0,4,0.15359,0
2885.0,5,0.14516,0
2885.0,6,0.10742,0
2885.0,7,0.08245,0
2890.0,0,0.09708,0
2890.0,1,0.08518,1
2890.0,2,0.08591,0
2890.0,3,0.17451,1
2890.0,4,0.15703,0
2890.0,5,0.14505,0
2890.0,6,0.10823,0
2890.0,7,0.08708,0
2895.0,0,0.08367,0
2895.0,1,0.11576,1
2895.0,2,0.08266,0
2895.0,3,0.1624,0
2895.0,4,0.15734,0
2895.0,5,0.14503,0
2895.0,6,0.10932,0
2895.0,7,0.08448,0
2900.0,0,0.09552,0
2900.0,1,0.08302,1
2900.0,2,0.07305,0
2900.0,3,0.1738,1
2900.0,4,0.14112,0
2900.0,5,0.13758,0
2900.0,6,0.10534,0
2900.0,7,0.08393,0
2905.0,0,0.09057,0
2905.0,1,0.10654,1
2905.0,2,0.06635,0
2905.0,3,0.05049,0
2905.0,4,0.12508,1
2905.0,5,0.13888,0
2905.0,6,0.10367,0
2905.0,7,0.08396,0
2910.0,0,0.09003,0
2910.0,1,0.08906,1
2910.0,2,0.02562,1
2910.0,3,0.10255,0
2910.0,4,0.09888,0
2910.0,5,0.08214,0
2910.0,6,0.08362,0
2910.0,7,0.08464,0
2915.0,0,0.0963,0
2915.0,1,0.10794,1
2915.0,2,0.0618,0
2915.0,3,0.11117,0
2915.0,4,0.07445,0
2915.0,5,0.04049,1
2915.0,6,0.08687,0
2915.0,7,0.08646,0
2920.0,0,0.09302,0
2920.0,1,0.09352,1
2920.0,2,0.08289,1
2920.0,3,0.13917,0
2920.0,4,0.10125,0
2920.0,5,0.08281,0
2920.0,6,0.08268,0
2920.0,7,0.08148,0
2925.0,0,0.09883,0
2925.0,1,0.10562,1
2925.0,2,0.06536,0
2925.0,3,0.08461,1
2925.0,4,0.13034,0
2925.0,5,0.09112,0
2925.0,6,0.08339,0
2925.0,7,0.07844,0
2930.0,0,0.09529,0
2930.0,1,0.09094,1
2930.0,2,0.05156,0
2930.0,3,0.1726,1
2930.0,4,0.10326,0
2930.0,5,0.0856,0
2930.0,6,0.07651,0
2930.0,7,0.0713,0
2935.0,0,0.09276,0
2935.0,1,0.0957,1
2935.0,2,0.03557,0
2935.0,3,0.16279,1
2935.0,4,0.1224,0
2935.0,5,0.10367,0
2935.0,6,0.07734,0
2935.0,7,0.07576,0
2940.0,0,0.08859,1
2940.0,1,0.12167,1
2940.0,2,0.06617,0
2940.0,3,0.14323,0
2940.0,4,0.12323,0
2940.0,5,0.10443,0
2940.0,6,0.08474,0
2940.0,7,0.0737,0
2945.0,0,0.09229,0
2945.0,1,0.10555,1
2945.0,2,0.05958,0
2945.0,3,0.10169,1
2945.0,4,0.155,0
2945.0,5,0.10391,0
2945.0,6,0.08599,0
2945.0,7,0.07604,0
2950.0,0,0.09406,0
2950.0,1,0.10789,1
2950.0,2,0.05083,0
2950.0,3,0.09802,0
2950.0,4,0.10904,1
2950.0,5,0.12279,0
2950.0,6,0.08174,0
2950.0,7,0.07328,0
2955.0,0,0.07086,0
2955.0,1,0.03846,0
2955.0,2,0.0738,1
2955.0,3,0.07148,1
2955.0,4,0.10562,0
2955.0,5,0.03661,0
2955.0,6,0.03583,0
2955.0,7,0.04885,0
2960.0,0,0.21039,0
2960.0,1,0.10747,0
2960.0,2,0.15516,0
2960.0,3,0.11732,1
2960.0,4,0.06474,1
2960.0,5,0.14029,0
2960.0,6,0.12344,0
2960.0,7,0.10706,0
2965.0,0,0.16677,0
2965.0,1,0.10677,0
2965.0,2,0.08964,0
2965.0,3,0.10138,0
2965.0,4,0.12456,1
2965.0,5,0.08729,1
2965.0,6,0.09307,1
2965.0,7,0.13518,1
2970.0,0,0.10232,0
2970.0,1,0.06945,1
2970.0,2,0.11081,1
2970.0,3,0.12424,1
2970.0,4,0.08581,1
2970.0,5,0.0769,1
2970.0,6,0.14664,1
2970.0,7,0.19448,1
2975.0,0,0.10487,0
2975.0,1,0.0718,1
2975.0,2,0.11013,0
2975.0,3,0.10935,1
2975.0,4,0.07695,1
2975.0,5,0.08336,1
2975.0,6,0.14982,1
2975.0,7,0.19646,1
2980.0,0,0.10427,0
2980.0,1,0.07417,1
2980.0,2,0.10909,1
2980.0,3,0.11333,1
2980.0,4,0.08018,1
2980.0,5,0.08229,1
2980.0,6,0.1499,1
2980.0,7,0.1988,1
2985.0,0,0.10326,0
2985.0,1,0.07456,1
2985.0,2,0.10388,0
2985.0,3,0.10716,1
2985.0,4,0.07693,1
2985.0,5,0.08073,1
2985.0,6,0.14974,1
2985.0,7,0.20109,1
2990.0,0,0.0968,0
2990.0,1,0.0568,1
2990.0,2,0.07237,1
2990.0,3,0.14792,1
2990.0,4,0.07315,0
2990.0,5,0.06617,0
2990.0,6,0.07331,0
2990.0,7,0.06323,0
2995.0,0,0.10187,0
2995.0,1,0.08513,1
2995.0,2,0.12198,0
2995.0,3,0.12107,0
2995.0,4,0.09982,1
2995.0,5,0.16383,1
2995.0,6,0.07299,0
2995.0,7,0.06232,0
3000.0,0,0.05146,1
3000.0,1,0.13331,1
3000.0,2,0.09604,0
3000.0,3,0.09771,0
3000.0,4,0.1043,0
3000.0,5,0.08628,1
3000.0,6,0.16169,1
3000.0,7,0.06523,0
3005.0,0,0.11581,0
3005.0,1,0.08477,0
3005.0,2,0.07823,0
3005.0,3,0.08685,0
3005.0,4,0.07794,1
3005.0,5,0.07466,1
3005.0,6,0.13732,1
3005.0,7,0.06677,0
3010.0,0,0.10786,0
3010.0,1,0.08589,0
3010.0,2,0.08362,0
3010.0,3,0.08534,0
3010.0,4,0.07284,0
3010.0,5,0.08615,0
3010.0,6,0.07187,0
3010.0,7,0.15318,1
3015.0,0,0.14346,1
3015.0,1,0.11833,0
3015.0,2,0.10607,1
3015.0,3,0.1444,1
3015.0,4,0.12966,0
3015.0,5,0.08841,0
3015.0,6,0.08078,0
3015.0,7,0.09005,0
3020.0,0,0.13078,0
3020.0,1,0.11523,0
3020.0,2,0.11667,0
3020.0,3,0.08398,1
3020.0,4,0.15065,1
3020.0,5,0.13789,0
3020.0,6,0.07263,0
3020.0,7,0.09474,0
3025.0,0,0.12633,0
3025.0,1,0.11167,0
3025.0,2,0.10227,0
3025.0,3,0.11026,1
3025.0,4,0.09052,1
3025.0,5,0.15896,1
3025.0,6,0.06982,0
3025.0,7,0.13516,1
3030.0,0,0.08729,1
3030.0,1,0.08539,1
3030.0,2,0.09456,1
3030.0,3,0.18073,0
3030.0,4,0.10964,0
3030.0,5,0.10263,0
3030.0,6,0.1126,0
3030.0,7,0.09815,0
3035.0,0,0.08565,1
3035.0,1,0.14198,1
3035.0,2,0.09104,0
3035.0,3,0.1651,0
3035.0,4,0.08841,1
3035.0,5,0.15424,1
3035.0,6,0.13479,0
3035.0,7,0.09865,0
3040.0,0,0.11839,1
3040.0,1,0.05977,1
3040.0,2,0.0868,1
3040.0,3,0.08372,0
3040.0,4,0.12888,0
3040.0,5,0.11904,0
3040.0,6,0.11286,0
3040.0,7,0.11766,0
3045.0,0,0.05542,0
3045.0,1,0.10307,1
3045.0,2,0.13594,1
3045.0,3,0.12172,0
3045.0,4,0.1413,0
3045.0,5,0.1306,0
3045.0,6,0.12531,0
3045.0,7,0.13107,0
3050.0,0,0.08953,0
3050.0,1,0.0381,1
3050.0,2,0.01648,1
3050.0,3,0.06536,0
3050.0,4,0.10078,0
3050.0,5,0.10805,0
3050.0,6,0.09776,0
3050.0,7,0.07195,1
3055.0,0,0.12008,0
3055.0,1,0.08094,0
3055.0,2,0.09349,0
3055.0,3,0.09284,0
3055.0,4,0.09471,0
3055.0,5,0.06625,1
3055.0,6,0.0018,1
3055.0,7,0.05378,1
3060.0,0,0.11685,0
3060.0,1,0.10966,0
3060.0,2,0.1031,1
3060.0,3,0.01846,1
3060.0,4,0.0206,1
3060.0,5,0.06917,0
3060.0,6,0.07958,0
3060.0,7,0.06974,0
3065.0,0,0.14385,0
3065.0,1,0.18104,0
3065.0,2,0.09581,1
3065.0,3,0.04068,1
3065.0,4,0.07174,0
3065.0,5,0.06672,0
3065.0,6,0.0701,0
3065.0,7,0.08482,0
3070.0,0,0.10292,1
3070.0,1,0.11232,1
3070.0,2,0.09693,1
3070.0,3,0.09982,0
3070.0,4,0.08271,0
3070.0,5,0.06664,0
3070.0,6,0.05599,0
3070.0,7,0.07133,0
3075.0,0,0.08388,1
3075.0,1,0.13568,1
3075.0,2,0.13109,0
3075.0,3,0.08323,1
3075.0,4,0.10917,1
3075.0,5,0.07109,0
3075.0,6,0.05568,0
3075.0,7,0.08141,0
3080.0,0,0.155,1
3080.0,1,0.11443,0
3080.0,2,0.08052,0
3080.0,3,0.09112,0
3080.0,4,0.10273,0
3080.0,5,0.095,1
3080.0,6,0.10786,1
3080.0,7,0.08529,0
3085.0,0,0.12477,0
3085.0,1,0.0843,0
3085.0,2,0.09008,0
3085.0,3,0.08693,0
3085.0,4,0.08758,0
3085.0,5,0.08161,0
3085.0,6,0.11042,1
3085.0,7,0.10255,1
3090.0,0,0.11773,0
3090.0,1,0.08779,0
3090.0,2,0.08323,0
3090.0,3,0.08521,0
3090.0,4,0.09232,0
3090.0,5,0.11068,1
3090.0,6,0.0662,1
3090.0,7,0.13404,1
3095.0,0,0.22229,1
3095.0,1,0.12216,0
3095.0,2,0.10669,1
3095.0,3,0.06836,1
3095.0,4,0.10674,0
3095.0,5,0.09263,0
3095.0,6,0.08148,0
3095.0,7,0.10016,0
3100.0,0,0.15227,0
3100.0,1,0.09164,1
3100.0,2,0.10497,1
3100.0,3,0.09878,0
3100.0,4,0.08823,0
3100.0,5,0.07633,0
3100.0,6,0.09727,0
3100.0,7,0.0912,0
3105.0,0,0.13039,0
3105.0,1,0.14469,0
3105.0,2,0.15911,0
3105.0,3,0.06742,1
3105.0,4,0.10753,0
3105.0,5,0.0819,0
3105.0,6,0.09495,0
3105.0,7,0.09232,0
3110.0,0,0.13151,0
3110.0,1,0.14544,0
3110.0,2,0.13023,0
3110.0,3,0.12742,0
3110.0,4,0.10943,1
3110.0,5,0.09539,1
3110.0,6,0.1206,0
3110.0,7,0.09414,0
3115.0,0,0.14901,0
3115.0,1,0.10365,0
3115.0,2,0.10378,0
3115.0,3,0.11927,0
3115.0,4,0.11245,0
3115.0,5,0.11068,0
3115.0,6,0.08841,1
3115.0,7,0.12383,1
3120.0,0,0.14573,0
3120.0,1,0.10279,0
3120.0,2,0.11456,0
3120.0,3,0.11497,0
3120.0,4,0.10586,0
3120.0,5,0.13565,0
3120.0,6,0.09534,1
3120.0,7,0.12674,1
3125.0,0,0.13341,0
3125.0,1,0.11047,0
3125.0,2,0.1481,1
3125.0,3,0.08865,1
3125.0,4,0.12594,0
3125.0,5,0.1112,0
3125.0,6,0.10867,0
3125.0,7,0.12865,0
3130.0,0,0.13542,0
3130.0,1,0.10786,0
3130.0,2,0.17451,0
3130.0,3,0.1593,0
3130.0,4,0.13081,0
3130.0,5,0.09326,1
3130.0,6,0.11049,1
3130.0,7,0.13385,0
3135.0,0,0.24648,0
3135.0,1,0.18583,0
3135.0,2,0.21063,0
3135.0,3,0.07456,1
3135.0,4,0.1724,1
3135.0,5,0.1143,0
3135.0,6,0.11104,0
3135.0,7,0.08268,0
3140.0,0,0.14865,0
3140.0,1,0.12523,0
3140.0,2,0.13807,0
3140.0,3,0.16495,1
3140.0,4,0.06865,1
3140.0,5,0.10299,1
3140.0,6,0.07607,0
3140.0,7,0.08529,0
3145.0,0,0.11029,0
3145.0,1,0.13583,0
3145.0,2,0.14552,0
3145.0,3,0.14346,0
3145.0,4,0.09914,1
3145.0,5,0.08039,1
3145.0,6,0.08964,0
3145.0,7,0.09529,0
3150.0,0,0.18724,1
3150.0,1,0.11667,0
3150.0,2,0.16318,0
3150.0,3,0.17247,0
3150.0,4,0.15805,0
3150.0,5,0.10935,0
3150.0,6,0.0874,0
3150.0,7,0.10039,0
3155.0,0,0.14833,1
3155.0,1,0.08529,1
3155.0,2,0.15852,1
3155.0,3,0.16789,0
3155.0,4,0.15758,0
3155.0,5,0.10911,0
3155.0,6,0.08596,0
3155.0,7,0.09526,0
3160.0,0,0.17716,1
3160.0,1,0.11635,0
3160.0,2,0.16352,0
3160.0,3,0.17875,0
3160.0,4,0.16008,0
3160.0,5,0.10958,0
3160.0,6,0.08477,0
3160.0,7,0.10422,0
3165.0,0,0.17474,1
3165.0,1,0.11768,0
3165.0,2,0.16549,0
3165.0,3,0.18036,0
3165.0,4,0.16052,0
3165.0,5,0.11161,0
3165.0,6,0.08656,0
3165.0,7,0.1013,0
3170.0,0,0.14398,1
3170.0,1,0.11211,1
3170.0,2,0.17495,0
3170.0,3,0.17974,0
3170.0,4,0.15872,0
3170.0,5,0.11214,0
3170.0,6,0.08633,0
3170.0,7,0.0982,0
3175.0,0,0.15471,1
3175.0,1,0.11857,1
3175.0,2,0.17125,0
3175.0,3,0.17964,0
3175.0,4,0.16026,0
3175.0,5,0.1118,0
3175.0,6,0.08547,0
3175.0,7,0.09849,0
3180.0,0,0.07026,1
3180.0,1,0.10714,1
3180.0,2,0.1237,1
3180.0,3,0.18477,1
3180.0,4,0.18063,0
3180.0,5,0.15805,0
3180.0,6,0.10143,0
3180.0,7,0.09312,0
3185.0,0,0.08385,1
3185.0,1,0.13289,1
3185.0,2,0.1337,0
3185.0,3,0.16471,0
3185.0,4,0.18331,0
3185.0,5,0.15992,0
3185.0,6,0.10352,0
3185.0,7,0.09789,0
